,0
0,0.0002333802657267788
1,0.00024017126587254795
2,0.00014971982371626748
3,0.0002756351428602133
4,0.00029900282764438714
5,0.0003069479024771472
6,0.00030641478179174714
7,0.00029930942044451345
8,0.0002959917379416929
9,0.0003258279778239124
10,0.0005095193471042125
11,0.00018369967591603536
12,0.00016715166644979906
13,0.00016534450165936031
14,0.0001518639631169096
15,0.00010051183803186855
16,0.0001310799166427496
17,0.00011238477012095967
18,0.00013637923215342046
19,0.00014935561676245935
20,0.0001556416643778898
21,0.0001610603576263838
22,4.388199963950706e-05
23,0.00010416357654959852
24,8.718490017645957e-05
25,9.358531879598446e-05
26,9.245857181454927e-05
27,7.879934882840277e-05
28,7.262732218526968e-05
29,5.847590182645755e-05
30,6.736529419819455e-05
31,7.505383194529663e-05
32,9.095016403491604e-05
33,8.407418254362782e-05
34,0.00012345127836627906
35,0.00014671337103055288
36,0.0001695362337764042
37,0.00984674861473554
38,0.01926560482436944
39,0.019166300484686802
40,0.018626444492263788
41,0.01944301160128148
42,0.017643329018037807
43,0.017702594731174342
44,0.018477051067204143
45,0.018754077667123586
46,0.01818188456856562
47,0.017968376881096704
48,0.017876592580854105
49,0.017718982167021963
50,0.018472538159129928
51,0.01862717592719176
52,0.019094048249779123
53,0.019416836604693274
54,0.019192147953369126
55,0.01923578870177822
56,0.0191111684342783
57,0.019158802719684405
58,0.019360804197714014
59,0.019572157121799768
60,0.019414451577545715
61,0.0192529539723867
62,0.019139472722312544
63,0.019196490185658
64,0.019414060960886225
65,0.019658081732897195
66,0.019471642606855286
67,0.01954455863096362
68,0.019489789312907277
69,0.019625013197899617
70,0.019702039480558514
71,0.019841102555026878
72,0.019515554837383205
73,0.019290374350843357
74,0.018889468040964787
75,0.018471459364706122
76,0.018178749430501736
77,0.017783437981287366
78,0.017725164569031282
79,0.017856903070676215
80,0.017769847703833972
81,0.0176161447020216
82,0.01743451826627356
83,0.017235295126416784
84,0.01708196318981337
85,0.01680589940155724
86,0.013312891522831535
87,0.012971642716712263
88,0.01304992528214864
89,0.0124505084295328
90,0.012227913645442796
91,0.011589607615933145
92,0.01074796847648697
93,0.011134998407420616
94,0.011131482712741312
95,0.010763923223187564
96,0.009901558660777953
97,0.009579847450191421
98,0.009157615369322246
99,0.009350479891675085
100,0.008527152521227594
101,0.008830346694435864
102,0.007683943578729192
103,0.0073682376407346725
104,0.006567219853431931
105,0.006716158891358049
106,0.00614031714423563
107,0.006474859021118056
108,0.006784597874709302
109,0.006463306915828396
110,0.006161956798438427
111,0.00591336263692795
112,0.006299320359328317
113,0.005771331693598496
114,0.006049335109316678
115,0.006308945351486757
116,0.005933666093958427
117,0.005924391039327449
118,0.005827990968085847
119,0.005743242207885936
120,0.005916435494879759
121,0.006167006577347315
122,0.006359700000197165
123,0.00652330048554078
124,0.006654346165934546
125,0.006686752847383164
126,0.005946173673322256
127,0.006101165061712614
128,0.006019789542372288
129,0.006161890072429518
130,0.006095071069075291
131,0.00600174508400592
132,0.00607605734309827
133,0.005816239709750621
134,0.0057986871515218275
135,0.005842280520190552
