,0
0,0.08607814265067455
1,0.0868053854001829
2,0.08752204625966119
3,0.08812161789025924
4,0.0886957428226726
5,0.08843920953209027
6,0.08981166490931924
7,0.09038344730658457
8,0.09090450424405191
9,0.09126331341361646
10,0.0916909348183546
11,0.09208730613047607
12,0.09245065748298947
13,0.09279831803933025
14,0.09311030162645245
15,0.09338186244085098
16,0.09364131078879137
17,0.09389954365271339
18,0.09326130792733002
19,0.09460133747979044
20,0.09409350974091121
21,0.09306157233044708
22,0.09489223381676712
23,0.09444755276604597
24,0.09355835334921975
25,0.09447729631366793
26,0.09444823760187838
27,0.09440609362665375
28,0.0943451790146775
29,0.09349371705328935
30,0.09413630326857757
31,0.09400009255303882
32,0.09386314054746417
33,0.09369336575002497
34,0.09351542252224686
35,0.09326300290203667
36,0.09306555496241271
37,0.09282178055501607
38,0.09256633439186271
39,0.0922370605778829
40,0.09187320485306362
41,0.09173006357300612
42,0.09142614960864799
43,0.09111057375052065
44,0.09077153366212685
45,0.09043907182472413
46,0.09011126624783303
47,0.08940249814950695
48,0.0884451301376812
49,0.0888259331269175
50,0.08834740183793832
51,0.08792889740366451
52,0.08786382043205172
53,0.08721842201863621
54,0.08696269633000385
55,0.08625378847445739
56,0.08581532684316276
57,0.08536972001709348
58,0.08498014019832359
59,0.08446423362711346
60,0.08396897278649693
61,0.08354157623466539
62,0.08309032948031377
63,0.08262980972923911
64,0.08216137453943727
65,0.0817162579778347
66,0.08124668562818055
67,0.08084802161756734
68,0.0803330810320271
69,0.07987412932818368
70,0.0794199320798032
71,0.07895517809161356
72,0.07850888442687882
73,0.07808750967811705
74,0.07766973124520167
75,0.07703498305067326
76,0.07667435852905145
77,0.07620085450953744
78,0.07598530661385054
79,0.07529551891508539
80,0.07489674036911416
81,0.07461997863117302
82,0.07436090592424395
83,0.0737595165642921
84,0.0733211605263
85,0.07291638145967835
86,0.07252518968627575
87,0.07215659737910277
88,0.07179055022047773
89,0.07142151026567135
90,0.07107332600734223
91,0.07072240448802564
92,0.07038881946657319
93,0.0700599413517504
94,0.06983706525791532
95,0.06951711647798385
96,0.06919829562062732
97,0.06886652037114609
98,0.06857499079691066
99,0.06828806383589409
100,0.06743174620734661
101,0.06731484642117154
102,0.0672039563197042
103,0.0671049322413449
104,0.06701278925451364
105,0.06619817063012107
106,0.06612326177099397
107,0.066052829249038
108,0.0659951607694834
109,0.06594996281655925
110,0.06583857594333474
111,0.06564309907836133
112,0.06540075178576299
113,0.06512457096999662
114,0.06452019855805191
115,0.06454619868945485
116,0.06454453494455172
117,0.06457230710395281
118,0.06454138152825648
119,0.06383536195732911
120,0.06370719123110383
121,0.06359220020534946
122,0.06348240780330469
123,0.0633078616051716
124,0.06311577309565597
125,0.0629595732801991
126,0.0627794119913516
127,0.0627393951797226
128,0.06279993132578623
129,0.06292235057636261
130,0.06299191238052906
131,0.06307662125965162
132,0.06317004220650381
133,0.06188797761142304
134,0.06179403421614792
135,0.06165173307665419
