,0
0,0.017040177072733968
1,0.01671768597058741
2,0.01629489342769893
3,0.015542387597340964
4,0.015282622328644397
5,0.01481150813735405
6,0.014540150540171912
7,0.014350750605565791
8,0.014020070394082368
9,0.013760337471863235
10,0.01342087439134067
11,0.013216926445147633
12,0.01296699216588308
13,0.01273431275906491
14,0.012512736141906722
15,0.012399467654867576
16,0.012128529771137339
17,0.011818808000257962
18,0.011706472644985524
19,0.011538089448548217
20,0.011433985290313363
21,0.011373230472408282
22,0.011062153662853158
23,0.010951771521123258
24,0.010738258851653335
25,0.010592480144890268
26,0.010442996787957041
27,0.010340118454256038
28,0.010158201069307864
29,0.010023599859293877
30,0.009871398309306051
31,0.009740864930540827
32,0.009618295957357005
33,0.009500373614416744
34,0.009381785499036177
35,0.009269404093126765
36,0.00915822186057867
37,0.009051845635691952
38,0.008947283439154699
39,0.008844348146979188
40,0.008745944552782967
41,0.008650418356276526
42,0.00855641177301591
43,0.008464960783682727
44,0.008375029351953452
45,0.008286589383295614
46,0.008193703983593448
47,0.008119920969138182
48,0.008055454769321636
49,0.00793832699582375
50,0.007887882576453701
51,0.007813488704049567
52,0.007740958330365339
53,0.007670430685126641
54,0.007600996554623402
55,0.007533910559850443
56,0.007470557126610576
57,0.007423246652224236
58,0.007340854712187824
59,0.007278495347321434
60,0.007211341616522887
61,0.007159243107040833
62,0.007070726136518585
63,0.007043348263943626
64,0.006986254295504499
65,0.0069347608075290106
66,0.006881478564171043
67,0.006829823609793408
68,0.006800536224926206
69,0.006732008814676587
70,0.006681329175265775
71,0.00664119897877403
72,0.006594878469224754
73,0.006550560962281819
74,0.006505768628178252
75,0.006464016602078549
76,0.006476378350956569
77,0.006434364512446789
78,0.006380887307450358
79,0.006335432421214877
80,0.006315132043182254
81,0.006287143951469479
82,0.006252953916705995
83,0.006220152272920468
84,0.0061903275136681955
85,0.006153307563380974
86,0.0061161081767416555
87,0.006079165554583376
88,0.006037779435545843
89,0.006034005651221137
90,0.006000388177319509
91,0.005967599117576537
92,0.005936168661290531
93,0.00590449793392761
94,0.005869347655829447
95,0.0058402099256787635
96,0.005815750663294684
97,0.005788630619980285
98,0.0057553310008854625
99,0.005726131002481937
100,0.005699637324898371
101,0.005683161738096508
102,0.005654274731349532
103,0.00562699209909875
104,0.005597969573706045
105,0.005564926680076766
106,0.005537852235716167
107,0.005513313895127761
108,0.005485655589508834
109,0.005457686715076952
110,0.005440390577626743
111,0.005422339268898518
112,0.005398252587653948
113,0.005375710774515295
114,0.005348506443282661
115,0.005324810081539735
116,0.005302231734616006
117,0.0052795739201489285
118,0.005258711485889316
119,0.005236158896064985
120,0.005212954265974293
121,0.005198639109176122
122,0.005174859180390428
123,0.0051603009565719974
124,0.005141073839373921
125,0.005123407960587215
126,0.005118308729211796
127,0.005093273055197923
128,0.005076647101115419
129,0.005056086973443839
130,0.005046207749459251
131,0.0050277227188435525
132,0.00500451884799954
133,0.004991100663848581
134,0.004970722638367201
135,0.004962118722084244
