,0
0,0.00020435860902806954
1,0.00014319122811505783
2,0.0001688991136971397
3,0.00018851048449894503
4,0.00024119921681206984
5,0.0003344548455598914
6,0.0003485431793782686
7,0.00036093999547011276
8,0.0002823391485385487
9,0.00030575884246308535
10,0.000257936853052643
11,0.00015159056593476417
12,0.0001433110529564204
13,0.00014906005513279185
14,0.00015519236687901506
15,0.00018253514547341074
16,0.0001911675252168085
17,0.0003045601278543186
18,0.0002452982542914004
19,0.00026173593310516104
20,0.00026230104785437784
21,0.00030664007327596435
22,0.0003153755095813067
23,0.0003740213448857038
24,0.0003514187131773161
25,0.0003430251177115986
26,0.00033335116866803523
27,0.00031139282195998414
28,0.000306025242788456
29,0.00029961284676739946
30,0.0002991081211496401
31,0.00035726316326709984
32,0.00041230719520338736
33,0.000530736332544602
34,0.0006799583230954065
35,0.0008222930659713237
36,0.020207020768057207
37,0.021065874294896012
38,0.021612310355731332
39,0.02165624776609968
40,0.02152146518017272
41,0.022397002463107846
42,0.020836081706879464
43,0.02091358179804532
44,0.021259808253278823
45,0.02165905730587558
46,0.021248202477796248
47,0.021301975171723952
48,0.02121204536432204
49,0.02095114438535987
50,0.021547945395648832
51,0.022095659976845105
52,0.022189559235834995
53,0.02256336023034084
54,0.02222431215544127
55,0.022279870620946902
56,0.022373994151792462
57,0.02263799051035573
58,0.022814569778544343
59,0.02325386189803583
60,0.023070369733255203
61,0.02289855434168499
62,0.022740396760210998
63,0.02270270875754664
64,0.02264301492314847
65,0.022627877737032977
66,0.02245624287047471
67,0.022492605971572464
68,0.02247719021621917
69,0.022568992451069726
70,0.022624120527504576
71,0.022747030689743146
72,0.022522541825207333
73,0.022368851261538737
74,0.021926259562128812
75,0.021669044572489225
76,0.021233422215152377
77,0.020828100134761163
78,0.020631115996551434
79,0.02057749506652415
80,0.019894358840378618
81,0.019154759945296636
82,0.018854228963099382
83,0.01857475647679227
84,0.018315094996861722
85,0.018049622805317824
86,0.017743396704688663
87,0.016935590176149484
88,0.016018767757792967
89,0.014643198385326696
90,0.014301176254248487
91,0.013645022790929107
92,0.011771340911038411
93,0.012075837331823278
94,0.012058356341466557
95,0.011477227034278992
96,0.010699988464280273
97,0.010413633573404725
98,0.010040412810194244
99,0.010221369132353459
100,0.00963033860588712
101,0.009641148639408929
102,0.008750594337853959
103,0.007712362369193831
104,0.007248507067387852
105,0.007185925756467721
106,0.006636565427370307
107,0.007018895663852847
108,0.007327166953531546
109,0.007009104054952235
110,0.006700867874431994
111,0.006348456773534275
112,0.006713340141948149
113,0.006218359452481726
114,0.006425123356043497
115,0.006757745373869958
116,0.006452030016126393
117,0.006324871888484801
118,0.006250525055569291
119,0.006079755113364846
120,0.006317851409642437
121,0.00661667945320978
122,0.0067816998226249035
123,0.006937876379362449
124,0.007036796195515225
125,0.007102085743460433
126,0.006452484529662732
127,0.006541915985702427
128,0.006433273656716733
129,0.0065754639764261935
130,0.006528535051201257
131,0.006407653879142792
132,0.006477321611006045
133,0.006263431104416842
134,0.006144572180006945
135,0.006214261985472659
