,0
0,0.10970295336785874
1,0.1069895339859727
2,0.10698353796668969
3,0.0935115564659976
4,0.09324829897280251
5,0.09004868093985807
6,0.09012925348138108
7,0.08941967116326452
8,0.08917119892571691
9,0.08906165272122316
10,0.08998345962585858
11,0.08966640115201055
12,0.08963165790877367
13,0.08954091365461293
14,0.08950961756877336
15,0.08883767272537973
16,0.0891143583536291
17,0.08975414302677463
18,0.08908046678810908
19,0.09004016488443363
20,0.08930762493312909
21,0.08823467671215941
22,0.08910117475008576
23,0.08778977842337944
24,0.08817065477040217
25,0.08784714586708557
26,0.08751224009129852
27,0.08681060541837841
28,0.08705366876871015
29,0.08679653998176382
30,0.08549697068802183
31,0.08506789880439918
32,0.08483631106130295
33,0.08447646685390837
34,0.08432500104561391
35,0.0840829316981399
36,0.08384046686374581
37,0.08360507724198181
38,0.08333861111812288
39,0.08325104096750846
40,0.0828219528941403
41,0.0825500630265533
42,0.08226230024848649
43,0.08199828999714935
44,0.08162515233135867
45,0.08129440427664389
46,0.08103144331809413
47,0.08076086021978762
48,0.08041603937481136
49,0.07990681510102818
50,0.07977225091592034
51,0.07945370914620949
52,0.07915598194468382
53,0.0788315453885077
54,0.07850843560317908
55,0.07826321606805534
56,0.07762550615641817
57,0.07708877148636507
58,0.07712532256270885
59,0.07686018321180343
60,0.07700705231980598
61,0.07624164458424729
62,0.07648793767313136
63,0.07576416531021535
64,0.07560138025663553
65,0.07515023579166025
66,0.07488614990563597
67,0.07460170323393395
68,0.07377596269505662
69,0.07396139901193374
70,0.07364517375760775
71,0.07333737201253368
72,0.07310505548586871
73,0.07291634510630765
74,0.07268707291430725
75,0.07255539392229228
76,0.077674889932846
77,0.07740452515830337
78,0.07716285108467338
79,0.07678875434744269
80,0.07763669518204831
81,0.07800572746368248
82,0.07828979068820022
83,0.07865149067134401
84,0.07929480508717798
85,0.07892758006004767
86,0.07862932069235969
87,0.07812304267247712
88,0.07848397318757563
89,0.08097642808899427
90,0.0806502113091894
91,0.08035242559632981
92,0.08016615458058932
93,0.07996746505400351
94,0.07925459954802098
95,0.07927393065188097
96,0.0797474251891237
97,0.07979820419116151
98,0.07907675282503908
99,0.07890360717547343
100,0.07881773261726525
101,0.07974490214671669
102,0.07948657926598217
103,0.07915698941119968
104,0.07848742259103575
105,0.07730541217101015
106,0.07678424413123265
107,0.07679542869912098
108,0.07601939981867478
109,0.0757914711117766
110,0.07659427058922653
111,0.07730702771241604
112,0.0768294825086701
113,0.07621156100001167
114,0.07566771246257345
115,0.0752423689903344
116,0.07481751230477099
117,0.07439245630715871
118,0.07407976549144701
119,0.0734637490856166
120,0.07384835303700688
121,0.07394645735277935
122,0.07407754690620948
123,0.07434679018766213
124,0.0742563602452177
125,0.07522820583216074
126,0.0762076360937467
127,0.07558277751495993
128,0.07424783929384204
129,0.07403672021638134
130,0.07473154148962355
131,0.07447631355620193
132,0.0740268820840622
133,0.07347795177077984
134,0.07300031910648719
135,0.07303440951709878
