,$\beta$,$\omega$,$d_P$,$E(0)$
197,1.602597263806481e-08,0.0073632926455084215,0.07222419358859924,925.478570420599
198,1.4355408267391714e-08,0.006352447978854805,0.06402551014151386,1183.937238292824
199,1.6014616296737997e-08,0.0075953839695623105,0.0833615120103175,959.6428587508493
200,1.4446220286597993e-08,0.006630886693835309,0.06895338438352436,1331.3814667488475
201,1.313547733561256e-08,0.006163759561468471,0.07166885051101668,1841.2737918417524
202,1.5138778577513723e-08,0.007082873296585732,0.07241684995437245,1165.5570848305426
203,1.5809076819545918e-08,0.007294173809604945,0.07659773678985349,928.2078918125084
204,1.42423646823642e-08,0.006341074129611338,0.07393511914643369,1251.1654015530999
205,1.3928661634250487e-08,0.00651334560961773,0.0790911365001097,1523.8017172146756
206,1.622552372262608e-08,0.007621663251008855,0.071755661540656,1011.8165480283
207,1.4482500639291045e-08,0.006881574777064822,0.06371999038972999,1422.006011333569
208,1.3584645410758695e-08,0.006350463507470321,0.06980811138376812,1701.7303670508668
209,1.709016146183792e-08,0.008288797420736172,0.07357503585585477,915.8271970366288
210,1.2901440539271204e-08,0.005718011590412043,0.06850796462601629,1658.1735919184569
211,1.4436890877718931e-08,0.006558246565096701,0.06751251755146596,1254.370925538911
212,1.5847222805146027e-08,0.007407598599975831,0.07208296163923499,1010.2894243781766
213,1.660215697214509e-08,0.007807456691840817,0.06719063646808801,900.5163670542897
214,1.6825235679441165e-08,0.007963621495331532,0.06643324881911405,878.780672366744
215,1.7885376445511248e-08,0.008566489284111821,0.08063637742602567,725.2682275731829
216,1.6861319003418e-08,0.007707587582547334,0.07610432366410604,726.8983981907367
217,1.4694779597898542e-08,0.006800202146678792,0.08241893589028966,1190.1916947459802
218,1.716146436307345e-08,0.008077537230287625,0.06568889600106473,815.8049301173381
219,1.4876802930454848e-08,0.007120376114482701,0.07764740662787724,1325.066218522928
220,1.3607541836449096e-08,0.006080762577574114,0.06324452226601826,1439.9858816777814
221,1.5247672744581645e-08,0.006902893003722122,0.06661377090767175,1013.8813975078631
222,1.4318449618395894e-08,0.006321478857811727,0.07623162087468911,1139.028342076554
223,1.4897847238691356e-08,0.007096323425730898,0.07281053551869957,1263.6578869798013
224,1.6188792147917787e-08,0.007894790352033245,0.08248253974970653,1069.3820833132745
225,1.7364310342629197e-08,0.008251798831702847,0.064385159946071,794.3433085458286
226,1.2882562462203835e-08,0.005971461087434127,0.0762142311482602,1859.8714700179185
227,1.4121858996750193e-08,0.0066886585741755145,0.0721046056646806,1584.4908355120363
228,1.586200180027894e-08,0.00734659619393628,0.06108410367102263,917.2272591085342
229,1.4937670620821233e-08,0.006942951107037581,0.07014256335122639,1207.7901932841494
230,1.4534142110074496e-08,0.006904837659473064,0.06646427863738619,1475.5475540735742
231,1.6243289624219585e-08,0.007667311581895251,0.07616437960252288,954.5854977370665
232,1.53898480274247e-08,0.007203282226057472,0.06858594086556873,1087.6848067187718
233,1.4154814705778287e-08,0.00635194005906332,0.06662316872502906,1326.6707571089905
234,1.4783435962801427e-08,0.007036964116254351,0.07239897295629692,1333.7916066184266
235,1.5142730929439726e-08,0.007161340520328385,0.0678165264753685,1224.2082600978592
236,1.2607794705698131e-08,0.005743633535539031,0.06484645053430474,2016.5199705548966
237,1.525694148860017e-08,0.007267443752263916,0.07243482409902612,1135.6371730004414
238,1.3684548613361225e-08,0.006506412670126742,0.06581609831672162,1670.3952885101285
239,1.83317857628037e-08,0.008502986147695847,0.07253218232241354,616.7970674463216
240,1.4320136320492696e-08,0.006462963607071181,0.0726220864333007,1191.6636497679185
241,1.5524807813102223e-08,0.007464799637038318,0.07399935737089981,1236.4417604798693
242,1.4735996446238716e-08,0.006710197481022507,0.07903049334050365,1141.0791342900054
243,1.4712904523494529e-08,0.006622561334038461,0.07353277086956504,1135.0303365783673
244,1.3719144800033097e-08,0.006147669559382443,0.07439804702578558,1377.0475578213232
245,1.6144490084265904e-08,0.007711199781757588,0.0778049019225973,1008.1502492657058
246,1.5734223804261954e-08,0.0076111108946786445,0.06130999012453434,1171.7368889072893
247,1.606333175544605e-08,0.0072169228279888534,0.06404804507157058,785.0855720947975
248,1.3501175861077315e-08,0.006366585757939345,0.07012557063481664,1747.8296770406218
249,1.3725575515302011e-08,0.006519973347551154,0.07468143229061915,1646.5416899281545
250,1.4307233530463047e-08,0.00651510117557736,0.08308999227627244,1220.4638953885506
251,1.379444250937872e-08,0.006601853321525279,0.06571264828326073,1683.515402562763
252,1.4143558714285903e-08,0.006369011071366943,0.06434104938293067,1291.1816067756808
253,1.4259713872557613e-08,0.0068468291117518435,0.06771624724906611,1579.8254543775201
254,1.6124670736430678e-08,0.0076068164871834374,0.06734105335753277,989.4354179446022
255,1.5395853470865216e-08,0.007260969271776441,0.07383851499790653,1181.4112672897652
256,1.710348710121495e-08,0.008047956860329386,0.07255034553625005,764.0116353149693
