,0
0,145.23595243397233
1,161.00680422090562
2,298.87187231462116
3,309.2446065534159
4,382.4029083725464
5,468.98853840722506
6,499.194679472007
7,566.7484183091461
8,505.99934712314536
9,566.0219394866823
10,102.67887918274072
11,189.04101265770248
12,163.4183228127551
13,154.61922412627558
14,200.92607553590722
15,308.8639318440145
16,183.29610358015466
17,262.76743803018604
18,402.1716015805238
19,384.1400731961088
20,374.0958786839004
21,346.4630340626001
22,188.9573974280586
23,330.4472983129861
24,458.67988062164494
25,498.35209894751523
26,534.5900654041159
27,630.6530118455265
28,673.1389837152441
29,773.7568242974168
30,719.3554701462832
31,788.3600643570229
32,729.1794139155888
33,844.2888166114723
34,941.7414137919225
35,1024.9375305649469
36,1141.1032630805116
37,301.5616164546858
38,16.06694959395387
39,14.896965657733901
40,11.884848745417965
41,11.323348912153929
42,10.001476011915877
43,10.009810823113037
44,9.63271507798861
45,9.568029589370333
46,10.06607914824042
47,10.035403310543655
48,9.904482778808196
49,9.483127221379755
50,8.256919419856654
51,4.827381612945442
52,4.247164644741357
53,4.077699977462371
54,3.8229394765820537
55,3.836321658869351
56,3.8988960575311005
57,3.6966119616110245
58,3.592310891164348
59,3.688516119863393
60,3.5646507372115255
61,3.497575789282487
62,3.502799632204211
63,3.500183033563565
64,3.5122341859436634
65,3.279492858358556
66,3.1982336071470665
67,3.182160030861507
68,2.9616210389648168
69,2.98196447018116
70,2.9501413006231094
71,2.954310370833323
72,2.9541920522698963
73,3.0346739765705286
74,2.5700623707765216
75,3.039625460186022
76,3.0492595897048997
77,3.4180437054464057
78,3.630561039361073
79,3.9874504054584183
80,4.25017647001224
81,4.681564986772744
82,4.9636042734882055
83,5.669969668853071
84,6.885801486112885
85,8.765213074868957
86,118.9321758379141
87,142.72466768628027
88,139.64205980821893
89,154.42973823090227
90,167.8282017727403
91,219.58170613777668
92,284.94462906870615
93,253.63302298254246
94,253.77565555097866
95,273.8990881582122
96,356.0465224616837
97,382.64372021594033
98,441.0531051934945
99,418.9841409853559
100,516.1556317869419
101,478.43023853343806
102,635.7566180798001
103,647.0270687850684
104,812.8629092113649
105,779.4650061433077
106,885.5346131897415
107,829.8568025280974
108,770.2218750011634
109,835.1080865958018
110,891.7238098904754
111,941.691625582481
112,864.4814151134098
113,964.2401308749562
114,913.6538670687288
115,856.6060235216553
116,934.9614970853754
117,936.9042063930871
118,955.8969348331852
119,958.6226742959323
120,936.5043759024197
121,883.1646806174963
122,842.7148192077573
123,809.1850908877269
124,774.9799127273227
125,770.0207808128234
126,928.3758782151457
127,898.305156472232
128,910.2522932591386
129,883.1032646092774
130,898.8465784382239
131,920.3738463007874
132,904.3263683186249
133,962.8708289015226
134,957.9769845111329
135,951.5394573699627
