,0
0,0.016483477993613067
1,0.016127026501505395
2,0.015801084981033768
3,0.015456385925461794
4,0.015143768352632156
5,0.015000222483183537
6,0.014530876267380855
7,0.014249613748400912
8,0.013984774540421229
9,0.013727278411727734
10,0.013479132846047629
11,0.013238413655484449
12,0.013005986077639635
13,0.01279180672598155
14,0.012576242748455929
15,0.012370015110202446
16,0.012169326302250408
17,0.011956957020751637
18,0.01189320043078311
19,0.011528919001613694
20,0.011453934343736804
21,0.011327896586791494
22,0.011067066338807463
23,0.010932949079584657
24,0.010810801034747458
25,0.010617386182858632
26,0.010470102167070984
27,0.010328125260137168
28,0.010194879583243025
29,0.010131085437354605
30,0.009921263180518024
31,0.009794258698645806
32,0.009669848038693845
33,0.009549307150890255
34,0.009432443721872045
35,0.009320142121685639
36,0.009203726935429066
37,0.009098710326569318
38,0.008993656432764457
39,0.008887951867437446
40,0.008777932482303711
41,0.008692874388225219
42,0.00859680991852767
43,0.008502480991926025
44,0.008412777865139012
45,0.008322759087737844
46,0.008234599139347924
47,0.00818010406557586
48,0.00812387387047112
49,0.008005480914710079
50,0.007928949595746583
51,0.007853534603706422
52,0.0077682848437644215
53,0.007703984622336108
54,0.007627178276186881
55,0.0075692333944547135
56,0.007502284521634113
57,0.007436075437531602
58,0.007372114352489138
59,0.0073100657201471955
60,0.007248614534222906
61,0.007188883410839914
62,0.007130474066364103
63,0.007072832821091417
64,0.007016712846403034
65,0.0069620520684913765
66,0.006908391553289279
67,0.006855147858234614
68,0.006803932765550495
69,0.006753631971760059
70,0.006703824327979868
71,0.0066554316856608595
72,0.006608142013850927
73,0.00656385016652766
74,0.006542806587825446
75,0.00647407970373982
76,0.006430398108991619
77,0.006387087640452448
78,0.0063463954475490416
79,0.006303934180033023
80,0.006263028158967962
81,0.006220656341018984
82,0.006200627961992337
83,0.006142384298514668
84,0.006104930588382536
85,0.00606813211237025
86,0.006031644843780258
87,0.005996137369978051
88,0.005961188824521587
89,0.0059269021241449595
90,0.005893428678226272
91,0.005860523272041047
92,0.005828024977893431
93,0.0057968569243560175
94,0.005765513132215976
95,0.0057357594635904134
96,0.005704724956316322
97,0.005673808102820625
98,0.005644144379746396
99,0.005615376807241279
100,0.005563944340994014
101,0.005543244378491668
102,0.005522859867798791
103,0.005502384788660194
104,0.005482554840414578
105,0.005437253185805188
106,0.005417593494706496
107,0.005398229312048474
108,0.005379265016370378
109,0.005360632045912295
110,0.005341445785429249
111,0.005316635071546732
112,0.005293021427589847
113,0.0052693533563355184
114,0.005235197011502875
115,0.005218453860628889
116,0.0052026455258537725
117,0.00518626227323577
118,0.005168797691181651
119,0.005136310003121225
120,0.005116945687660225
121,0.005098129421424152
122,0.005080093492911277
123,0.005060197330456693
124,0.005040405998330818
125,0.005022163142213836
126,0.005002983326683876
127,0.00498667571334255
128,0.004972349705276609
129,0.004957700355908579
130,0.004944414668549396
131,0.0049311512691394355
132,0.004916843250833316
133,0.004883700675253504
134,0.004868265810197515
135,0.004851648980684439
